ID,Name,Once,Slot,Value,Upgrade,Gold,XP
6049,The Court of the King,FALSE,250,2,FALSE,300,300
6050,Hungry like the ... Lycan?,TRUE,250,3,FALSE,150,150
6051,The Sounds of Music?,TRUE,250,4,FALSE,150,150
6052,Roll the Stones?,TRUE,250,5,FALSE,150,150
6053,Creepy Spooky Monsters,FALSE,250,6,FALSE,300,300
6054,Down the Hole,TRUE,250,7,FALSE,150,150
6055,Beat This,FALSE,250,8,FALSE,300,300
6056,Insane in the Brain?,TRUE,250,9,FALSE,150,150
6057,No Surprise,FALSE,250,10,FALSE,400,400
6058,Killer Kitty,FALSE,250,11,FALSE,500,500
6059,Blood Moon Token,FALSE,-1,0,FALSE,100,100
6060,Blood Moon for Members,FALSE,-1,0,TRUE,200,200
6061,Barnabas Castle Quest,FALSE,-1,0,FALSE,150,150
6062,Blood Moon Badge,FALSE,251,1,FALSE,0,0
6063,"Ghoul, Ghoul, Ghoul",FALSE,250,12,FALSE,150,150
6064,Get Him!,FALSE,250,13,FALSE,150,150
6065,Minions Everywhere,FALSE,250,14,FALSE,150,150
6066,Get Barnabus!,FALSE,250,15,FALSE,150,150
6067,An End To This Threat,FALSE,250,16,FALSE,150,150
6068,Lycan Medals,FALSE,250,17,FALSE,150,150
6069,Mega Lycan Medals,FALSE,250,17,FALSE,300,150
6070,Vampire Medals,FALSE,250,17,FALSE,150,150
6071,Mega Vampire Medals,FALSE,250,17,FALSE,300,150
6072,Blackened Incense,FALSE,250,18,FALSE,250,250
6073,Blood Rage,FALSE,250,18,FALSE,250,250
6074,Stop Constantin!,FALSE,250,19,FALSE,300,300
6075,Stop Safiria!,FALSE,250,19,FALSE,300,300
6076,Greenguard Champion Badge,FALSE,252,1,FALSE,150,150
6077,Draconic Laurel Challenge,FALSE,252,2,FALSE,150,150
6078,Inquisitor's Champion Badge,FALSE,252,3,FALSE,150,150
6079,Grand Laurel Challenge,FALSE,252,4,FALSE,150,150
6080,SkyGuard Champion Badge,FALSE,252,5,FALSE,150,150
6081,Aeriel Laurel Challenge,FALSE,252,6,FALSE,200,200
6082,Fallen Champion Badge,FALSE,252,7,FALSE,200,200
6083,Ascension Laurel Challenge,FALSE,252,8,FALSE,200,200
6084,Seraphic Champion Badge,FALSE,252,9,FALSE,200,200
6085,Golden Laurel Challenge,FALSE,252,10,FALSE,250,250
6086,Give Me The Gold!,FALSE,253,1,FALSE,150,150
6087,A Golden Blade,FALSE,253,2,FALSE,150,150
6088,Cyser-Os!,FALSE,-1,0,FALSE,0,0
6089,Cover the Shine,FALSE,253,3,FALSE,0,0
6090,Face the Rider,FALSE,253,4,FALSE,250,250
6091,Needle in a Cedar Stack,TRUE,254,1,FALSE,150,150
6092,Pick The Lock,TRUE,254,2,FALSE,150,150
6093,Contain the Infection,FALSE,254,3,FALSE,250,250
6094,Gather the Reagents,TRUE,254,4,FALSE,200,200
6095,Flame On!,TRUE,254,5,FALSE,200,200
6096,Open the Cages!,TRUE,254,6,FALSE,200,200
6097,Get Rid of the Blockage!,FALSE,254,7,FALSE,200,200
6098,Keep on Going,TRUE,254,8,FALSE,150,150
6099,Find the Source,TRUE,254,9,FALSE,200,200
6100,Find the Key,FALSE,254,10,FALSE,200,200
6101,Clear More Mold,TRUE,254,11,FALSE,150,150
6102,Defeat the Escapee!,FALSE,254,12,FALSE,200,200
6103,Reveal the Nightmare,FALSE,254,13,FALSE,250,250
6104,EbilCorp Keychip,FALSE,255,1,FALSE,150,150
6105,Elite EbilCorp Keychip,FALSE,255,1,FALSE,150,150
6106,Ebil eWatches,FALSE,255,2,FALSE,200,200
6107,Ebil ePhones,FALSE,255,2,FALSE,200,200
6108,He’s Fired!,FALSE,255,3,FALSE,250,250
6109,Mr Z!,FALSE,255,4,FALSE,250,250
6110,Decimate the Horde,FALSE,256,1,FALSE,250,250
6111,Douse the Flames,FALSE,256,2,FALSE,200,200
6112,Grenades of AWE,FALSE,256,3,FALSE,175,175
6113,The Final Ingredient,FALSE,256,4,FALSE,50,50
6114,Count Not to Four,TRUE,256,5,FALSE,150,150
6115,Talk to Captain Rhubarb,TRUE,256,6,FALSE,50,50
6116,Find the Manifest,FALSE,256,7,FALSE,200,200
6117,Get the Cargo Hold Key,FALSE,256,8,FALSE,200,200
6118,Find the Jewel,TRUE,256,9,FALSE,50,50
6119,Defeat Droghor the Screecher!,FALSE,256,10,FALSE,200,200
6120,Defeat Gorgorath!,FALSE,256,11,FALSE,225,225
6121,Help Swindle Claws,FALSE,257,1,FALSE,0,0
6122,Help Blizzy,TRUE,258,1,FALSE,100,100
6123,Gather Ammunition,FALSE,258,2,FALSE,100,100
6124,Arm the Mob,FALSE,258,3,FALSE,100,100
6125,Gather Bait,FALSE,258,4,FALSE,100,100
6126,Bait the Trap,TRUE,258,5,FALSE,100,100
6127,Gather Snowman Pieces,FALSE,258,6,FALSE,100,100
6128,Gather Snowman Decorations,FALSE,258,7,FALSE,100,100
6129,Grab some Garb,FALSE,258,8,FALSE,100,100
6130,Bait and Gifts,TRUE,258,9,FALSE,100,100
6131,Check out the Cave,TRUE,258,10,FALSE,100,100
6132,Holly and Ice,FALSE,258,11,FALSE,0,0
6133,Open the Passageway,TRUE,258,12,FALSE,150,150
6134,Explore the Cave,TRUE,258,13,FALSE,150,150
6135,Clear out the Caves,FALSE,258,14,FALSE,200,200
6136,Gather Crystals,FALSE,258,15,FALSE,150,150
6137,Is That an Exit?,FALSE,258,16,FALSE,200,200
6138,Climb Down,FALSE,258,17,FALSE,150,150
6139,Find the Kids,FALSE,258,18,FALSE,150,150
6140,Defeat the Guards,FALSE,258,19,FALSE,200,200
6141,Free the Kids,TRUE,258,20,FALSE,150,150
6142,"Creepy, Nasty Elf",FALSE,258,21,FALSE,200,200
6143,"Creepy, Nasty Giant",FALSE,258,22,FALSE,250,250
6144,Get some Pelts,FALSE,259,1,FALSE,150,150
6145,Find the Sled,TRUE,259,2,FALSE,150,150
6146,It's Sledding Time,TRUE,259,3,FALSE,200,200
6147,Gather Peppers,FALSE,259,4,FALSE,200,200
6148,Wood for Moknak,FALSE,259,5,FALSE,225,225
6149,Cross the Ice,TRUE,259,6,FALSE,150,150
6150,Smash the Shards,FALSE,259,7,FALSE,225,225
6151,Make it to the Top,FALSE,259,8,FALSE,200,200
6152,Defeat Chillbite!,FALSE,259,9,FALSE,200,200
6153,Recovering the Fangs of the Lion,FALSE,260,1,FALSE,200,200
6154,Recovering the Claws of the Daeva,FALSE,260,2,FALSE,200,200
6155,Recovering the Light of the Serpent,FALSE,260,3,FALSE,200,200
6156,Recovering the Pike of the Shimmering Sands,FALSE,260,4,FALSE,200,200
6157,Recovering the Reavers of the Gilded Sun,FALSE,260,5,FALSE,200,200
6158,Potent Mana,FALSE,260,6,FALSE,300,300
6159,Break the Seal,TRUE,260,7,FALSE,100,100
6160,Armor of Zular,FALSE,260,8,FALSE,500,500
6161,"Gedoz, Geddout!",FALSE,260,9,FALSE,300,300
6162,Quest for Resources,FALSE,-1,0,FALSE,200,200
6163,Navigate the Maze,TRUE,256,12,FALSE,200,200
6164,Get a Clue,FALSE,256,13,FALSE,150,150
6165,Heart of a Dracolich,FALSE,256,14,FALSE,150,150
6166,Open the Door,TRUE,256,15,FALSE,150,150
6167,Find the Jewel,TRUE,256,16,FALSE,0,0
6168,Get to the Lair,TRUE,256,17,FALSE,150,150
6169,Unlock the Door,TRUE,256,18,FALSE,200,200
6170,Slay Gorgorath,FALSE,256,19,FALSE,300,300
6171,Mysterious Chest,FALSE,-1,0,FALSE,300,0
6172,Get Ready to Amplify,FALSE,15,9,FALSE,150,150
6173,Break the Seal,TRUE,15,10,FALSE,150,150
6174,Clear out the Squatters,FALSE,15,11,FALSE,150,150
6175,Grab a Clue,FALSE,15,12,FALSE,150,150
6176,Unlock the Door,FALSE,15,13,FALSE,150,150
6177,Search the Labs,FALSE,15,14,FALSE,150,150
6178,Break Another Seal,FALSE,15,15,FALSE,150,150
6179,Inspection Time,TRUE,15,16,FALSE,150,150
6180,Find the Parts,FALSE,15,17,FALSE,150,150
6181,Defeat the Grand Inquisitor,FALSE,15,18,FALSE,150,150
6182,Defeat Enn'tropy,FALSE,15,19,FALSE,150,150
6183,"New Worlds, New Opportunities",FALSE,-1,0,FALSE,2000,2000
6184,Identical Copies,FALSE,-1,0,FALSE,5000,3000
6185,Time is Money,FALSE,-1,0,FALSE,2000,2000
6186,Twin Blade,FALSE,-1,0,FALSE,3000,5000
6187,Odd's 'n' Ends,FALSE,-1,0,FALSE,0,0
6188,LET'S PINKIFY,TRUE,262,1,FALSE,5000,100
6189,HEART-SHAPED FRUIT,TRUE,262,2,FALSE,10000,150
6190,CH-CH-CH-INCHILLA (AND SLIME),TRUE,262,3,FALSE,15000,150
6191,Pay the Cover Charge,TRUE,262,4,FALSE,0,0
6192,Get Some Clues,FALSE,262,5,FALSE,150,150
6193,Flowers for Joy,FALSE,-1,0,FALSE,100,100
6194,A Drink for Solani,FALSE,-1,0,FALSE,100,100
6195,Clean the Bubbles,FALSE,-1,0,FALSE,100,100
6196,The VIP Lounge,FALSE,262,6,FALSE,125,125
6197,Get Past the Bouncer,FALSE,262,7,FALSE,200,200
6198,Pinky the Unicorn???,FALSE,262,8,FALSE,250,250
6199,Gather SwagBucks,FALSE,262,9,FALSE,0,0
6200,Lightbeam Elixir,FALSE,-1,0,FALSE,100,100
6201,Sparklebeam Elixir,FALSE,-1,0,FALSE,100,100
6202,Twilly’s Go-Go Potion,FALSE,-1,0,FALSE,100,100
6203,Doomkitten's Treasure,FALSE,-1,0,FALSE,0,0
6204,Stop the Juice Thieves,FALSE,-1,0,FALSE,100,100
6205,Special Lunch,FALSE,-1,0,FALSE,0,0
6206,Sleepytime for Quoklets,FALSE,263,1,FALSE,100,100
6207,Keeping Quoklets Warm,FALSE,263,2,FALSE,0,0
6208,Reagents for Zifwin,FALSE,-1,0,FALSE,0,0
6209,Investigate the Drakel,FALSE,-1,0,FALSE,100,100
6210,'Talk' to Greenteeth,FALSE,-1,0,FALSE,100,100
6211,Juicy Yummies,FALSE,-1,0,FALSE,100,100
6212,Make Makai Strong,FALSE,-1,0,FALSE,100,100
6213,Rescue the Quoklets,FALSE,-1,0,FALSE,150,150
6214,Use the Wishing Well,FALSE,-1,0,FALSE,25,25
6215,Food for Quoklins,FALSE,263,3,FALSE,100,100
6216,Unlife Insurance,FALSE,43,3,FALSE,100,100
6217,Enter the Crypt,TRUE,42,1,FALSE,50,50
6218,Rescue the Knights,FALSE,42,2,FALSE,0,0
6219,Forest of Chaos,FALSE,42,3,FALSE,100,100
6220,Soul Energy,FALSE,264,1,FALSE,100,100
6221,Open the Portal,FALSE,264,2,FALSE,100,100
6222,Go Through the Portal,TRUE,264,3,FALSE,50,50
6223,We Need a Guide,FALSE,264,4,FALSE,100,100
6224,Darkness is Energy,FALSE,264,5,FALSE,100,100
6225,Reach the Vault,TRUE,264,6,FALSE,100,100
6226,Open the Vault,FALSE,264,7,FALSE,150,150
6227,Examine the Souls,FALSE,264,8,FALSE,100,100
6228,Find Another Path,TRUE,264,9,FALSE,50,50
6229,More Energy for Zep,FALSE,264,10,FALSE,100,100
6230,Pass Through the Shadows,TRUE,264,11,FALSE,300,300
6231,Find Contract,TRUE,264,12,FALSE,125,125
6232,Dage's Dark Badge,FALSE,265,1,FALSE,0,0
6233,Battle the Void Army,FALSE,264,13,FALSE,150,150
6234,Defeat Zeph'gorog,FALSE,264,14,FALSE,150,150
6235,More Makai!,FALSE,-1,0,TRUE,10,10
6236,Blood Sorceress to Scarlet Sorceress,FALSE,211,35,FALSE,0,0
6238,Get the Parts,FALSE,266,1,FALSE,100,100
6239,Get the Water,FALSE,266,2,FALSE,150,150
6240,Get the Fire,FALSE,266,3,FALSE,150,150
6241,Gather Armaments,TRUE,266,4,FALSE,125,125
6242,Plutonium for Power,FALSE,266,5,FALSE,150,150
6243,Defeat the Undead,FALSE,266,6,FALSE,175,175
6244,Remove the Ward,TRUE,266,7,FALSE,100,100
6245,Defeat the Guardian,FALSE,266,8,FALSE,150,150
6246,Legion Medals,FALSE,266,9,FALSE,75,75
6247,Mega Legion Medals,FALSE,266,9,FALSE,75,75
6248,Seraphic Medals,FALSE,266,9,FALSE,75,75
6249,Mega Seraphic Medals,FALSE,266,9,FALSE,75,75
6250,Legion Sergeants,FALSE,266,10,FALSE,100,100
6251,Seraphic Commanders,FALSE,266,10,FALSE,100,100
6252,Defeat Rayce,FALSE,266,11,FALSE,125,125
6253,Defeat Ada,FALSE,266,11,FALSE,125,125
6254,To Save Him We Must Defeat Him,FALSE,266,12,FALSE,150,150
6255,We Must Defeat Him,FALSE,266,12,FALSE,150,150
6256,Dreadnought's Quest,FALSE,-1,0,FALSE,150,150
6257,Battle for Stryche,FALSE,-1,0,FALSE,50,50
6258,Flight of Fancy,FALSE,-1,0,FALSE,100,100
6259,Who Screamed?,TRUE,267,1,FALSE,75,75
6260,Check the Other Cabin,TRUE,267,2,FALSE,100,100
6261,Check the Staff Building,TRUE,267,3,FALSE,125,125
6262,What are They Looking For?,TRUE,267,4,FALSE,150,150
6263,Cysero was Right!,FALSE,267,5,FALSE,175,175
6264,Explore the Black Knight's Cabin,TRUE,267,6,FALSE,150,150
6265,Get Through the Mirror,TRUE,267,7,FALSE,150,150
6266,Rescue the Campers,TRUE,267,8,FALSE,150,150
6267,Stop the Ringleader,FALSE,267,9,FALSE,175,175
6268,Defeat Shrade!,FALSE,267,10,FALSE,200,200
6269,Revitalize the Camp,FALSE,267,11,FALSE,150,150
6270,Trial of Water,FALSE,260,10,FALSE,125,125
6271,Trial of Air,FALSE,260,11,FALSE,125,125
6272,Trial of Earth,FALSE,260,12,FALSE,125,125
6273,Trial of Fire,FALSE,260,13,FALSE,125,125
6274,Blessing of the Guardian,FALSE,260,14,FALSE,175,175
6275,Celestial Spoils: Djinn Warrior,FALSE,260,15,FALSE,150,150
6276,Connect to the Earth,TRUE,268,1,FALSE,125,125
6277,Help the Hedgies,TRUE,268,2,FALSE,125,125
6278,Cleanse the Corrupted Zards,FALSE,268,3,FALSE,150,150
6279,Plant the Seed,TRUE,268,4,FALSE,125,125
6280,Reach the Top,TRUE,268,5,FALSE,100,100
6281,Contain the Pollen,FALSE,268,6,FALSE,150,150
6282,Pass Through the Pollen,TRUE,268,7,FALSE,125,125
6283,Reinvigorate the Sprout,FALSE,268,8,FALSE,150,150
6284,Up We Go!,TRUE,268,9,FALSE,125,125
6285,Grow a Bridge,TRUE,268,10,FALSE,125,125
6286,Take Down Terrane,FALSE,268,11,FALSE,200,200
6287,Purifying Nature,FALSE,268,12,FALSE,125,125
6288,Draconian Samples,FALSE,-1,0,FALSE,500,500
6289,Flame Test!,FALSE,-1,0,FALSE,125,125
6290,Lava Test!,FALSE,-1,0,FALSE,125,125
6291,Corrupted Dragons?!,FALSE,-1,0,FALSE,600,600
6292,ArchFiend Companions,FALSE,-1,0,FALSE,500,500
6293,Orbs of Astaroth,FALSE,-1,0,FALSE,300,300
6294,Fire Dragon Scales,FALSE,269,1,FALSE,2500,2500
6295,Fire Dragon Hearts,FALSE,269,1,FALSE,500,500
6296,Pyritium Shards,FALSE,269,2,FALSE,500,500
6297,Perfect Pyritium,FALSE,269,2,FALSE,500,500
6298,"Uriax, Inferno of Akriloth",FALSE,269,3,FALSE,150,150
6299,Confront Akriloth,FALSE,269,4,FALSE,200,200
6300,Clear out the Dragons,FALSE,269,4,FALSE,200,200
6301,Getting a Feel for the Area,FALSE,269,5,FALSE,100,100
6302,Finding the First Rune,FALSE,269,6,FALSE,125,125
6303,A Slippery Slope,FALSE,269,7,FALSE,125,125
6304,A 100% Chance of Hail,FALSE,269,8,FALSE,125,125
6305,The Final Rune,FALSE,269,9,FALSE,100,100
6306,Unlock the Cave,TRUE,269,10,FALSE,100,100
6307,The Guardian,FALSE,269,11,FALSE,500,500
6308,The Fires of War,FALSE,269,12,FALSE,200,200
6309,Meet Up,TRUE,269,13,FALSE,100,100
6310,Akriloth,FALSE,269,14,FALSE,300,300
6311,Enchanted Ice Shards,FALSE,269,14,FALSE,200,200
6312,Gathering the Pieces,FALSE,269,15,FALSE,125,125
6313,This Weapon Scales,FALSE,269,16,FALSE,125,125
6314,Reinforced Lava Steel,FALSE,269,17,FALSE,125,125
6315,Claymore Shards,FALSE,269,18,FALSE,175,175
6316,Keeping Cool,FALSE,269,19,FALSE,125,125
6317,Cryogenic Decacrystals,TRUE,269,20,FALSE,200,200
6318,Fiamme’s Blessing,FALSE,269,21,FALSE,125,125
6319,Inferno Heart,FALSE,269,22,FALSE,200,200
6320,Dragons!,FALSE,269,23,FALSE,175,175
6321,No Lava For My Enemies,FALSE,269,24,FALSE,125,125
6322,Clearing Out the Fodder,FALSE,269,25,FALSE,200,200
6323,Unlocking the Door,FALSE,269,26,FALSE,125,125
6324,Drakonnan,FALSE,269,27,FALSE,250,250
6325,Ultra Drakonnan,FALSE,269,28,FALSE,300,300
6326,Fire and Ice Tokens,FALSE,269,28,FALSE,125,125
6327,FlameTongue's Treasure,FALSE,-1,0,FALSE,200,200
6328,Loremaster Hutch,FALSE,-1,0,FALSE,0,0
6329,Loremaster Cottage,FALSE,-1,0,FALSE,0,0
6330,Loremaster Library,FALSE,-1,0,FALSE,0,0
6331,Loremaster University,FALSE,-1,0,FALSE,0,0
6332,Who goes there?,FALSE,270,1,FALSE,0,0
6333,The Taint Spreads,TRUE,270,2,FALSE,250,250
6334,Beauty Twisted,FALSE,270,3,FALSE,250,250
6335,Element of Surprise,TRUE,270,4,FALSE,250,250
6336,(Take the) Watch Out,FALSE,270,5,FALSE,250,250
6337,False Hoods,FALSE,270,6,FALSE,250,250
6338,Pass for Real,TRUE,270,7,FALSE,250,250
6339,Hidden in Plain Sight,TRUE,270,8,FALSE,250,250
6340,"Stay Strong, Keep Steady",FALSE,270,9,FALSE,250,250
6341,The Final Fight,FALSE,270,10,FALSE,250,250
6342,Arm the Army,FALSE,270,11,FALSE,350,350
6343,Who goes there?,FALSE,271,1,FALSE,0,0
6344,The Taint Spreads,TRUE,271,2,FALSE,250,250
6345,Beauty Twisted,FALSE,271,3,FALSE,250,250
6346,Element of Surprise,TRUE,271,4,FALSE,250,250
6347,(Take the) Watch Out,FALSE,271,5,FALSE,250,250
6348,False Hoods,FALSE,271,6,FALSE,250,250
6349,Pass for Real,TRUE,271,7,FALSE,250,250
6350,Hidden in Plain Sight,TRUE,271,8,FALSE,250,250
6351,"Stay Strong, Keep Steady",FALSE,271,9,FALSE,250,250
6352,The Final Fight,FALSE,271,10,FALSE,250,250
6353,Arm the Army,FALSE,271,11,FALSE,350,350
6356,"Come On, Get Ready!",TRUE,272,1,FALSE,100,100
6357,Scout the Valley,FALSE,272,2,FALSE,200,200
6358,Gather Energy,FALSE,272,3,FALSE,200,200
6359,Do I Have To Spell It Out?,TRUE,272,4,FALSE,250,250
6360,Get Through the Shadows,FALSE,272,5,FALSE,300,300
6361,Get the Key,FALSE,272,6,FALSE,200,200
6362,Confront the Champion of Darkness,TRUE,272,7,FALSE,200,200
6363,Destroy the Arsenal,TRUE,272,8,FALSE,300,300
6364,Defeat the Armor,FALSE,272,9,FALSE,250,250
6365,Secure the Chest,TRUE,272,10,FALSE,200,200
6366,Get Some Goo,FALSE,272,11,FALSE,200,200
6367,Retrieve the Wand,FALSE,272,12,FALSE,300,300
6368,The Wedding,FALSE,272,13,FALSE,0,0
6369,Gather the Shadows,FALSE,272,13,FALSE,200,200
6370,Choose Your Path,TRUE,272,14,FALSE,0,0
6371,Mind Control,FALSE,272,15,FALSE,200,200
6372,Sp-Eye on You,FALSE,272,16,FALSE,200,200
6373,Lower the Drawbridge,TRUE,272,17,FALSE,250,250
6374,Get the Key,TRUE,272,18,FALSE,250,250
6375,Break Down the Door,TRUE,272,19,FALSE,200,200
6376,Question the Knights,FALSE,272,20,FALSE,200,200
6377,Troll the Trolls,FALSE,272,21,FALSE,300,300
6378,Get Through the Barrier,TRUE,272,22,FALSE,200,200
6379,Disarm the Knights,FALSE,272,23,FALSE,300,300
6380,Bruise the Bruiser,FALSE,272,24,FALSE,350,350
6381,Take Down Dethrix,FALSE,272,25,FALSE,400,400
6382,Please Fix Me,FALSE,273,1,FALSE,200,200
6383,Get the Slime,FALSE,273,2,FALSE,200,200
6384,Reach for the Heart,FALSE,273,3,FALSE,250,250
6385,Get More Shadows,FALSE,273,4,FALSE,230,230
6386,Garen's Key,FALSE,273,5,FALSE,200,200
6387,Selby's Key,FALSE,273,6,FALSE,200,200
6388,Get Rid of Bolton,TRUE,273,7,FALSE,250,250
6389,Get Rid of the Imps,FALSE,273,8,FALSE,250,250
6390,Get Into the Dungeon,TRUE,273,9,FALSE,250,250
6391,Destroy the Guards,FALSE,273,10,FALSE,250,250
6392,Get the Key,FALSE,273,11,FALSE,200,200
6393,Find Lynaria,TRUE,273,12,FALSE,200,200
6394,Destroy Dethrix,FALSE,273,13,FALSE,300,300
6395,Siphon the Power (Farming),FALSE,273,14,FALSE,200,200
6396,Juice for a Tonic (Farming),FALSE,273,14,TRUE,200,200
6397,Dark Doomblade,FALSE,273,14,FALSE,1000,1000
6398,Monstrous DoomBlade,FALSE,273,14,FALSE,1000,1000
6399,He's Not Your Friend,FALSE,273,15,FALSE,250,250
6400,Defeat the Dragon,TRUE,273,16,FALSE,500,500
6401,Power Boost,FALSE,273,17,FALSE,175,175
6402,Take His Knights,FALSE,273,18,FALSE,175,175
6403,Destroy the Light,FALSE,273,19,FALSE,175,175
6404,More Power!,FALSE,273,20,FALSE,150,150
6405,Destroy the Force Field,TRUE,273,21,FALSE,125,125
6406,Defeat the Battalion,FALSE,273,22,FALSE,300,300
6407,Destroy the Beast,FALSE,273,23,FALSE,500,500
6408,Learn from the Past,FALSE,273,24,FALSE,200,200
6409,Tired of Gremlins,FALSE,274,1,FALSE,250,250
6410,I Don’t Mean To Be CRUDE,FALSE,274,2,FALSE,250,250
6411,When I Say Jump...,FALSE,274,3,FALSE,200,200
6412,Energizing!,FALSE,274,4,FALSE,200,200
6413,Cabin in the Woods,TRUE,274,5,FALSE,250,250
6414,A Base-ic Solution,FALSE,274,6,FALSE,250,250
6415,Surprise!,TRUE,274,7,FALSE,250,250
6416,First Aid Supplies,FALSE,274,8,FALSE,250,250
6417,Tool Time,TRUE,274,10,FALSE,250,250
6418,Obstacle Course,TRUE,274,11,FALSE,200,200
6419,Barricades!,TRUE,274,12,FALSE,200,200
6420,Take Him Out!,FALSE,274,13,FALSE,500,500
6421,Wood for Trap?,FALSE,274,9,FALSE,300,300
6422,Souvenirs for Bobby,FALSE,274,13,FALSE,300,300
6423,Gathering Information,TRUE,275,1,FALSE,800,800
6424,A Test of Alliance,FALSE,275,2,FALSE,200,200
6425,Inspiring the Young,FALSE,275,3,FALSE,300,300
6426,Following the Path,TRUE,275,4,FALSE,500,500
6427,Party Crashers,FALSE,275,5,FALSE,250,250
6428,Protect the Dragonlings,FALSE,275,6,FALSE,400,400
6429,The Ultimate Party Pooper,FALSE,275,7,FALSE,200,200
6430,Returning the Gifts,TRUE,275,8,FALSE,2000,2000
6431,Drakath's Armor Badge,FALSE,182,8,FALSE,0,0
6432,Decoration Preparation,FALSE,276,1,FALSE,400,400
6433,Tanabata Tree of Wishes,FALSE,276,2,FALSE,300,300
6434,Write a Wish Upon a Star,FALSE,276,3,FALSE,125,125
6435,Festival of Stars,FALSE,276,4,FALSE,125,125
6436,The First Wish,FALSE,276,5,FALSE,250,250
6437,The Second Wish,FALSE,276,6,FALSE,250,250
6438,The Third Wish,FALSE,276,7,FALSE,250,250
6439,The Fourth Wish,FALSE,276,8,FALSE,250,250
6440,The Fifth Wish,FALSE,276,9,FALSE,250,250
6441,The Sixth Wish,FALSE,276,10,FALSE,250,250
6442,The Seventh Wish,FALSE,276,11,FALSE,250,250
6443,Gather the Spirits,FALSE,276,12,FALSE,250,250
6444,Spiders and Dreamsilk,FALSE,276,13,FALSE,250,250
6445,Dye-ing to Reunite,FALSE,276,14,FALSE,300,300
6446,Clear Water to Clear Skies,FALSE,276,15,FALSE,300,300
6447,"1,000 Cranes to 1,000 Wishes",FALSE,276,16,FALSE,125,125
6448,Slay Uji No Hashihime,FALSE,276,17,FALSE,500,500
6449,Star Festival Gift,FALSE,-1,0,FALSE,200,200
6450,Shadow Medals,FALSE,277,1,FALSE,500,500
6451,We Need Supplies,FALSE,277,2,FALSE,1000,1000
6452,Help the Samurai,TRUE,277,3,FALSE,1000,2000
6453,Arrows for Archers,FALSE,277,4,FALSE,1000,1000
6454,Fix the Arrows,FALSE,277,5,FALSE,1000,1000
6455,Empowered Shadow Medallions,FALSE,277,6,FALSE,1000,1000
6456,Advice from the Spirits,TRUE,277,7,FALSE,1000,3000
6457,Fight the Shadows,FALSE,277,8,FALSE,1000,1000
6458,Bamboo for Tea,FALSE,277,9,FALSE,1000,1000
6459,Defeat the Beast,FALSE,277,10,FALSE,3000,3000
6460,Get the Medallions,FALSE,-1,0,FALSE,1000,1000
6461,Tea for Me,FALSE,-1,0,FALSE,1000,1000
6462,Get Rid of Kame,TRUE,277,11,FALSE,3000,6000
6463,Food for the Utoroshi,FALSE,277,12,FALSE,500,500
6464,Summon Otoroshi,TRUE,277,13,FALSE,3000,7500
6465,Put out the Fire,TRUE,277,14,FALSE,1000,3000
6466,Expell the Tsukumogami,FALSE,277,15,FALSE,1000,1000
6467,Convince the Kodama,FALSE,277,16,FALSE,1000,1000
6468,Refill the Barrels,FALSE,277,17,FALSE,1000,1000
6469,How to Breathe Underwater,TRUE,277,18,FALSE,1000,6000
6470,Search for the Shinrin Do,TRUE,277,19,FALSE,1000,6000
6471,Take the Shinrin Do,TRUE,277,20,FALSE,1000,6000
6472,Battle for the Shinrin Do,FALSE,277,21,FALSE,3000,3000
6473,For the Road,FALSE,-1,0,FALSE,1000,1000
6474,Strange Creatures,FALSE,277,22,FALSE,1000,1000
6475,Arm the Militia,FALSE,277,23,FALSE,1000,1000
6476,Burn the Bones,TRUE,277,24,FALSE,3000,9000
6477,Goryuken,FALSE,277,25,FALSE,3000,3000
6478,Feel the Heat,FALSE,277,26,FALSE,3000,3000
6479,Get Some Fur,FALSE,277,27,FALSE,3000,3000
6480,Howl-ing for You!,FALSE,277,28,FALSE,3000,3000
6481,Eyes on the Prize,FALSE,277,29,FALSE,3000,3000
6482,Reveal the Trail,TRUE,277,30,FALSE,0,10000
6483,Defeat the Onryo,FALSE,277,31,FALSE,3000,5000
6484,Void Shogun Farming Quest,FALSE,-1,0,FALSE,70000,125000
6485,Calm the Spirits,FALSE,278,1,FALSE,3000,4000
6486,Disarm the Samurai,FALSE,278,2,FALSE,3000,4000
6487,Find the Throne Room,TRUE,278,3,FALSE,0,5000
6488,Shadow Essences,TRUE,278,4,FALSE,3000,10000
6489,New Recruits,FALSE,278,5,FALSE,3000,4000
6490,Shadow Heads,TRUE,278,6,FALSE,5000,20000
6491,A Head has Woken,FALSE,278,7,FALSE,3000,3000
6492,Get to the Roof,TRUE,278,8,FALSE,300,300
6493,Find Jaaku!,TRUE,278,9,FALSE,10000,35000
6494,Defeat Jaaku!,TRUE,278,10,FALSE,15000,50000
6495,LightCaster Class,FALSE,-1,0,FALSE,0,0
6496,Find the Resonance,FALSE,279,1,FALSE,0,0
6497,Tune it up!,TRUE,279,2,FALSE,150,150
6498,Explore the Ice Dimension,TRUE,279,3,FALSE,150,150
6499,Open the Next Dimension,TRUE,279,4,FALSE,125,125
6500,Explore the Sand Dimension,TRUE,279,5,FALSE,150,150
6501,Open the 3rd Dimension,TRUE,279,6,FALSE,150,150
6502,Explore the Dark Dimension,TRUE,279,7,FALSE,125,125
6503,Open the 4th Dimension,TRUE,279,8,FALSE,125,125
